0,1618445000466,1618445000564,63357.64,0.565,63355.04,0.142,63352.99,0.143,63351.91,0.038,63351.66,0.003,63351.54,0.079,63351.53,0.497,63349.12,0.163,63349.11,0.079,63349.1,0.053,63357.65,1.09,63358.66,0.185,63359.92,0.158,63359.93,2.48,63359.94,1.687,63359.95,2.384,63360.0,0.903,63360.12,0.041,63362.0,0.3,63362.25,0.236
0,1618445001477,1618445001541,63351.66,0.003,63348.01,0.002,63347.97,0.002,63346.23,0.042,63344.58,0.163,63344.57,0.132,63344.56,0.626,63343.72,0.115,63343.66,0.101,63343.29,0.142,63351.67,2.042,63351.95,0.182,63351.98,0.158,63351.99,0.557,63352.0,0.3,63352.99,0.032,63353.0,0.042,63354.0,0.3,63354.07,0.076,63355.04,2.512
0,1618445002501,1618445002569,63343.94,0.578,63343.55,0.002,63342.01,0.165,63342.0,0.3,63340.14,0.051,63340.0,0.3,63338.8,1.19,63338.0,0.3,63337.09,0.001,63337.06,0.069,63343.95,1.095,63345.08,0.06,63345.2,0.31,63346.25,0.06,63348.62,0.075,63349.67,0.659,63351.52,0.158,63351.53,0.549,63351.67,1.106,63352.34,1.421
0,1618445003514,1618445003575,63343.43,0.155,63343.17,0.01,63343.16,2.48,63341.75,0.08,63341.07,0.685,63340.88,0.025,63340.19,0.047,63340.18,0.2,63340.15,0.597,63340.06,0.001,63346.24,0.079,63346.25,0.055,63347.13,0.042,63348.13,0.659,63348.34,0.06,63348.62,0.075,63351.0,0.1,63351.01,0.105,63351.06,0.141,63351.67,1.106
0,1618445004544,1618445004631,63346.24,2.607,63346.22,0.049,63346.2,1.831,63346.19,0.011,63345.56,1.122,63344.8,1.094,63344.0,0.3,63343.92,0.288,63343.02,0.519,63342.0,0.3,63346.25,0.623,63348.89,0.569,63351.12,0.04,63351.46,0.158,63351.66,0.1,63351.67,0.006,63354.09,0.105,63354.31,0.075,63354.41,0.032,63355.35,0.03
0,1618445005581,1618445005665,63333.95,0.255,63333.94,0.213,63333.93,0.132,63333.92,0.002,63333.91,0.102,63332.59,0.055,63330.43,0.362,63330.38,0.069,63330.06,0.065,63330.05,0.102,63333.96,0.525,63338.81,0.049,63341.65,1.1,63341.75,2.61,63341.76,0.771,63341.79,0.04,63342.0,0.3,63342.34,0.032,63344.0,0.3,63344.24,0.013
0,1618445006590,1618445006653,63327.97,1.798,63327.36,0.005,63327.11,0.002,63327.1,0.05,63326.4,0.331,63326.36,1.906,63326.08,0.03,63326.0,0.301,63324.9,0.013,63324.84,0.001,63327.98,0.386,63328.01,0.087,63329.53,0.171,63330.07,0.005,63331.7,0.042,63333.9,0.158,63333.91,0.01,63333.92,2.374,63333.93,0.076,63333.96,0.101
0,1618445007621,1618445007681,63333.89,0.78,63333.81,0.431,63333.46,2.5,63332.35,0.042,63332.0,0.3,63330.64,0.362,63330.29,2.204,63330.0,0.3,63328.16,0.204,63328.11,0.204,63333.9,0.059,63333.92,1.5,63333.96,0.001,63336.0,0.046,63339.26,0.213,63340.29,0.042,63341.75,0.105,63341.76,0.327,63342.06,0.236,63342.2,0.067
0,1618445008649,1618445008723,63337.17,0.2,63336.03,0.151,63336.01,0.106,63336.0,0.092,63335.99,0.08,63334.89,0.053,63334.88,0.147,63334.51,0.04,63333.91,0.087,63333.9,0.254,63337.18,0.209,63341.53,0.618,63341.72,0.146,63341.76,0.327,63342.0,0.3,63342.2,0.067,63343.99,0.079,63344.0,0.3,63344.24,0.013,63344.79,0.03
0,1618445009675,1618445009750,63338.34,1.425,63337.19,0.012,63337.18,1.102,63336.02,0.106,63336.01,0.022,63336.0,0.092,63335.99,0.578,63334.0,0.3,63333.91,0.047,63333.9,0.254,63338.35,0.251,63341.75,0.1,63341.76,0.167,63342.2,0.067,63342.43,0.06,63343.56,0.158,63343.8,0.06,63344.24,0.013,63344.79,0.03,63345.71,0.093
0,1618445010677,1618445010731,63340.68,0.01,63340.67,0.08,63340.18,0.047,63340.16,0.106,63339.41,1.122,63338.65,0.038,63338.34,0.002,63336.35,0.158,63336.03,0.079,63336.02,0.053,63342.22,0.004,63344.22,0.1,63344.24,0.259,63344.79,0.03,63345.71,0.093,63346.19,1.05,63346.25,0.073,63346.73,0.06,63348.0,0.3,63349.45,0.158
0,1618445011682,1618445011735,63341.92,0.04,63340.51,0.152,63340.5,0.101,63340.48,0.01,63340.18,0.047,63340.15,0.002,63340.09,0.04,63339.86,0.751,63339.08,0.153,63339.07,1.144,63341.93,0.03,63344.0,0.06,63344.03,0.002,63344.24,0.059,63345.41,0.158,63345.42,0.599,63345.7,0.014,63345.71,0.093,63346.19,0.13,63346.25,0.073
0,1618445012684,1618445012743,63340.16,0.621,63340.15,0.002,63337.38,1.03,63337.37,0.04,63336.23,0.078,63336.0,0.097,63334.25,0.032,63334.24,0.09,63334.22,0.079,63334.2,0.331,63340.17,0.898,63343.31,0.096,63345.71,0.093,63346.0,0.3,63346.19,0.13,63346.25,0.073,63346.56,0.042,63348.0,0.3,63348.02,0.009,63348.03,0.105
0,1618445013713,1618445013794,63340.88,0.127,63340.19,0.053,63340.16,0.018,63339.32,0.206,63339.29,0.125,63338.64,0.041,63338.35,1.085,63338.34,0.02,63337.38,1.03,63336.24,0.032,63340.89,0.008,63345.48,0.425,63345.49,0.236,63345.64,0.072,63345.65,0.036,63345.71,0.093,63346.19,0.13,63346.25,0.073,63347.28,0.042,63347.84,0.06
0,1618445014715,1618445014782,63364.66,0.04,63364.09,0.071,63364.08,0.25,63363.3,0.336,63363.29,0.56,63362.0,0.3,63360.46,0.1,63360.45,0.018,63360.0,0.3,63359.34,0.116,63364.67,1.131,63365.1,0.15,63366.49,0.006,63367.69,0.127,63370.0,0.1,63370.21,0.089,63370.61,0.691,63370.86,0.06,63371.96,0.141,63372.5,0.083
0,1618445015739,1618445015825,63367.69,1.455,63366.73,0.06,63366.48,0.538,63366.0,0.3,63365.22,0.928,63365.21,0.158,63365.19,0.894,63365.18,0.116,63365.01,0.038,63364.44,0.01,63367.7,0.011,63368.44,0.001,63368.62,0.001,63370.67,0.001,63371.57,0.072,63372.91,0.158,63373.79,0.001,63374.04,0.018,63374.09,0.042,63375.56,2.48
0,1618445016773,1618445016872,63373.92,0.001,63369.13,0.132,63369.12,0.039,63367.99,0.195,63367.98,3.95,63367.65,0.071,63366.04,0.158,63366.0,0.3,63364.81,3.503,63364.44,0.01,63373.93,3.94,63373.95,2.48,63373.96,0.049,63378.0,0.017,63378.02,0.089,63378.49,1.5,63379.0,0.005,63379.8,0.078,63380.0,0.5,63380.32,0.042
0,1618445017805,1618445017888,63385.99,1.239,63385.07,0.001,63384.69,0.087,63383.25,0.08,63383.02,0.08,63381.89,0.032,63381.88,0.039,63381.77,0.076,63380.7,0.06,63380.1,0.005,63386.0,0.21,63387.19,0.04,63387.2,0.05,63389.11,0.691,63389.15,2.202,63391.21,0.158,63392.0,0.3,63393.16,0.002,63393.17,2.204,63393.92,0.021
0,1618445018823,1618445018877,63387.18,0.035,63380.48,0.005,63380.17,0.067,63378.69,0.04,63376.92,0.032,63376.05,0.263,63376.04,0.158,63376.03,0.279,63376.01,0.158,63376.0,0.3,63387.19,4.165,63387.2,0.05,63387.77,0.128,63387.78,1.085,63387.79,0.001,63388.0,0.3,63389.15,2.202,63392.97,0.055,63392.98,0.025,63393.17,2.204
0,1618445019828,1618445019915,63383.27,0.04,63379.06,0.041,63377.48,0.01,63374.63,0.158,63374.61,0.158,63374.1,0.729,63374.0,0.3,63373.93,0.242,63373.91,0.307,63373.35,0.267,63383.28,3.524,63386.02,0.241,63387.16,0.055,63387.18,2.48,63387.19,0.483,63387.2,0.05,63387.79,0.001,63389.15,2.202,63389.67,0.042,63389.99,0.055
0,1618445020860,1618445020953,63391.11,0.133,63382.4,0.2,63382.36,0.051,63382.35,0.04,63382.02,0.015,63381.93,1.534,63381.92,0.6,63381.87,0.042,63381.05,0.025,63380.68,0.038,63391.12,0.356,63392.98,0.142,63393.17,2.204,63393.92,0.163,63394.2,0.437,63394.35,0.395,63396.02,0.134,63396.4,0.089,63397.83,0.01,63397.99,0.095
0,1618445021860,1618445021959,63387.16,0.03,63386.98,0.1,63386.97,0.051,63386.94,0.02,63383.66,0.042,63383.57,0.04,63383.56,0.015,63383.46,1.327,63383.05,0.58,63381.94,0.118,63391.08,0.08,63392.19,0.08,63393.05,0.04,63393.17,1.262,63393.44,0.025,63393.65,0.064,63393.92,0.021,63394.35,0.128,63394.63,0.001,63396.02,0.134
0,1618445022890,1618445022969,63398.68,0.642,63398.63,0.08,63398.43,0.084,63398.17,0.08,63397.48,0.139,63396.89,0.002,63396.83,0.013,63394.46,0.032,63394.26,0.04,63393.02,0.044,63398.69,0.025,63403.13,0.174,63403.16,0.079,63405.55,0.047,63405.56,1.714,63405.57,0.07,63405.82,1.0,63407.66,0.089,63407.86,0.023,63408.0,0.001
0,1618445023925,1618445023988,63398.68,0.43,63398.43,0.084,63396.77,0.925,63396.76,0.116,63396.75,0.1,63396.73,0.221,63396.0,0.3,63395.49,0.581,63394.01,0.032,63394.0,0.3,63398.69,0.822,63400.99,0.001,63403.13,0.001,63405.54,0.158,63405.55,0.047,63405.56,1.714,63405.57,0.07,63406.54,0.009,63407.47,0.01,63408.37,0.1
0,1618445024927,1618445025003,63403.34,0.03,63403.12,0.01,63402.79,0.079,63398.72,0.237,63398.71,0.315,63398.7,0.1,63398.69,0.087,63398.29,0.025,63398.0,0.3,63397.87,0.01,63403.35,0.092,63404.02,0.006,63405.55,0.113,63405.56,1.714,63408.39,0.008,63408.61,0.567,63408.76,0.004,63409.24,1.0,63409.74,0.042,63409.88,0.085
0,1618445025960,1618445026053,63403.12,0.001,63403.03,0.084,63400.01,0.204,63398.69,0.087,63397.87,0.01,63397.32,0.337,63397.31,0.025,63396.81,0.197,63396.0,0.3,63395.74,0.225,63403.13,0.612,63403.34,2.734,63403.35,0.304,63405.56,1.155,63407.25,0.004,63407.42,0.127,63407.95,0.236,63408.39,0.008,63408.56,0.158,63408.61,0.567
0,1618445026991,1618445027059,63403.12,1.202,63403.1,0.061,63403.09,0.083,63402.97,0.081,63401.81,0.165,63401.55,0.032,63400.42,0.032,63400.0,0.3,63398.69,0.087,63398.0,0.3,63403.13,0.122,63405.34,0.007,63405.56,1.155,63407.42,0.127,63407.69,0.001,63408.39,0.008,63408.61,0.567,63408.76,0.004,63409.88,0.085,63410.0,0.001
0,1618445027999,1618445028059,63392.84,0.577,63392.62,0.025,63391.96,0.181,63390.0,0.3,63388.47,0.012,63388.0,0.3,63387.0,0.204,63386.22,0.204,63386.21,0.025,63386.0,0.3,63392.85,0.374,63393.21,1.101,63393.33,0.001,63394.89,0.042,63395.5,0.003,63395.66,0.002,63397.45,0.236,63399.24,0.042,63401.07,0.03,63401.08,0.032
0,1618445029029,1618445029107,63399.99,0.24,63399.8,0.127,63398.27,0.047,63398.26,0.16,63398.22,0.08,63396.21,0.025,63394.0,0.3,63393.21,0.051,63392.58,0.428,63392.57,0.3,63400.0,0.1,63401.65,1.1,63403.55,0.041,63405.56,0.995,63406.2,0.622,63408.39,0.008,63408.61,0.567,63408.76,0.004,63409.38,0.073,63409.88,0.085
0,1618445030033,1618445030130,63396.02,2.235,63396.0,0.3,63394.39,0.915,63394.38,0.01,63394.0,0.3,63393.55,0.207,63393.26,1.098,63392.88,0.001,63392.85,0.016,63392.84,0.061,63396.03,0.041,63400.0,0.002,63401.24,0.158,63401.91,0.004,63403.55,0.041,63404.4,0.042,63405.19,0.009,63405.56,0.995,63405.86,0.009,63406.26,0.089
0,1618445031038,1618445031114,63400.23,0.656,63400.0,0.3,63399.82,0.086,63399.21,0.204,63398.0,0.3,63396.35,0.047,63396.03,0.204,63396.0,0.3,63395.49,0.158,63395.44,0.236,63400.24,0.092,63406.17,3.052,63406.63,0.039,63408.09,0.009,63408.61,0.538,63408.76,0.004,63409.02,0.039,63409.88,0.085,63410.0,0.001,63410.03,0.003
0,1618445032046,1618445032137,63408.6,2.746,63408.01,0.032,63408.0,0.3,63406.17,0.108,63406.16,0.077,63406.0,0.3,63405.43,3.274,63404.27,0.158,63404.0,0.3,63403.0,0.619,63408.61,0.12,63408.76,0.004,63409.88,0.085,63410.0,0.001,63410.03,0.003,63410.05,0.002,63411.36,0.018,63411.38,0.319,63412.87,1.116,63412.89,2.224
0,1618445033065,1618445033154,63408.75,1.778,63408.6,0.613,63406.17,0.076,63406.09,0.01,63405.59,0.032,63405.58,1.443,63405.43,1.156,63404.42,0.158,63404.35,0.236,63404.0,0.3,63408.76,0.381,63409.88,0.085,63410.0,0.201,63410.03,0.003,63410.05,0.002,63411.36,0.018,63411.38,0.319,63412.88,0.773,63412.89,2.224,63413.0,0.002
0,1618445034070,1618445034149,63431.66,0.089,63430.87,0.1,63430.78,0.465,63427.88,0.003,63427.69,0.158,63427.63,0.04,63427.26,0.236,63426.41,0.204,63426.4,0.079,63425.75,0.032,63431.67,1.165,63432.27,0.02,63435.01,0.48,63435.52,0.002,63435.61,0.023,63435.62,5.741,63436.56,0.001,63436.94,0.02,63437.2,0.001,63437.43,0.301
0,1618445035105,1618445035184,63432.26,0.397,63431.67,0.134,63429.29,0.158,63428.06,0.056,63428.05,0.067,63428.04,0.158,63428.02,0.115,63427.98,0.039,63427.75,0.051,63427.74,0.041,63432.27,0.961,63433.64,0.019,63435.0,0.048,63435.01,0.48,63435.52,0.002,63435.62,5.741,63435.86,0.011,63436.56,0.001,63436.94,0.02,63437.2,0.001
0,1618445036127,1618445036202,63424.75,0.039,63424.63,0.067,63424.15,0.09,63422.23,0.194,63421.63,0.137,63421.19,0.242,63420.25,0.518,63420.24,0.242,63420.0,0.204,63419.99,0.167,63425.34,0.249,63428.0,0.249,63431.67,0.622,63431.68,0.138,63432.27,0.168,63434.51,0.039,63435.01,0.48,63435.52,0.002,63435.58,0.004,63435.62,5.741
0,1618445037143,1618445037228,63402.41,0.17,63401.99,0.16,63401.92,0.16,63400.67,0.067,63400.34,0.1,63400.0,1.545,63399.39,0.158,63398.02,0.236,63398.0,0.536,63397.91,0.025,63402.52,0.001,63403.68,0.06,63405.05,0.052,63405.06,0.158,63405.07,1.081,63405.38,0.06,63405.54,0.45,63405.82,0.002,63406.66,0.392,63408.91,0.042
0,1618445038147,1618445038236,63396.49,0.046,63393.43,0.111,63392.88,0.001,63392.85,0.016,63392.84,0.061,63390.03,0.158,63390.02,0.136,63388.13,0.128,63388.06,0.22,63387.49,0.231,63396.5,3.153,63399.95,0.172,63400.0,0.226,63400.01,1.109,63402.25,0.017,63402.52,1.193,63402.89,0.042,63403.68,0.073,63403.91,0.004,63404.35,0.009
0,1618445039152,1618445039242,63393.43,0.517,63392.97,0.16,63391.22,1.159,63391.21,0.012,63390.29,0.656,63389.74,0.4,63389.09,0.158,63389.05,0.236,63388.52,0.635,63388.15,0.016,63393.44,0.183,63396.0,0.048,63396.05,1.1,63399.83,0.042,63400.0,0.218,63400.01,1.1,63401.18,0.538,63401.62,0.527,63401.91,0.017,63401.92,0.076
0,1618445040177,1618445040273,63393.43,0.115,63389.74,0.003,63388.55,0.079,63388.54,0.079,63388.52,0.635,63388.15,0.016,63388.06,0.209,63386.94,0.1,63385.92,0.109,63385.7,0.158,63393.44,0.707,63395.98,0.048,63399.73,0.158,63399.74,0.154,63399.75,0.104,63399.76,0.275,63399.83,0.042,63400.0,0.238,63400.01,1.1,63401.62,0.527
0,1618445041192,1618445041257,63389.74,3.635,63388.52,0.635,63388.15,0.016,63388.06,0.209,63386.94,0.1,63386.57,1.941,63386.0,0.3,63385.59,1.498,63385.57,0.128,63385.4,0.468,63389.75,0.14,63393.44,0.141,63396.14,0.042,63396.97,0.06,63397.16,0.038,63397.6,0.009,63399.68,0.312,63399.69,0.158,63399.71,0.22,63399.72,0.03
0,1618445042216,1618445042300,63403.47,0.065,63401.93,0.047,63401.91,0.018,63400.15,0.158,63397.91,0.025,63397.14,0.253,63396.97,0.015,63396.6,0.158,63396.59,0.133,63396.5,0.137,63403.48,0.483,63403.78,0.08,63404.5,0.015,63407.76,0.259,63407.77,0.281,63407.78,0.74,63407.93,0.001,63408.57,0.201,63408.58,0.012,63408.69,0.158
0,1618445043223,1618445043277,63389.69,0.246,63388.58,0.001,63387.94,0.044,63386.04,0.017,63386.03,0.626,63384.0,0.3,63383.93,0.034,63383.35,0.042,63383.09,0.141,63382.98,0.002,63389.7,1.292,63389.71,0.204,63390.31,0.06,63391.49,0.204,63392.28,0.03,63392.43,0.012,63393.99,0.079,63394.0,0.3,63395.06,0.076,63395.99,0.316
0,1618445044250,1618445044300,63387.93,0.002,63383.96,0.626,63383.55,0.236,63381.59,0.042,63381.55,0.002,63380.71,0.124,63380.7,0.525,63380.21,0.034,63380.2,0.158,63379.97,0.105,63387.94,3.275,63387.95,0.249,63389.69,0.032,63389.7,1.288,63389.71,0.204,63389.74,0.1,63390.0,0.3,63390.47,0.06,63391.48,0.032,63391.49,0.204
0,1618445045252,1618445045313,63370.91,0.505,63368.98,0.033,63368.35,0.158,63366.05,0.158,63366.0,0.096,63365.64,0.039,63365.59,2.215,63365.36,0.105,63364.61,0.31,63364.6,0.078,63370.92,0.276,63371.02,0.08,63371.16,0.08,63372.47,0.06,63373.24,0.073,63373.25,0.044,63373.33,0.08,63373.68,0.017,63373.78,0.08,63374.07,0.003
0,1618445046284,1618445046371,63361.33,0.848,63360.0,0.3,63359.54,0.991,63358.26,2.209,63358.0,0.3,63357.27,0.017,63356.67,0.427,63356.55,0.319,63356.2,0.006,63356.0,0.3,63361.34,0.111,63361.38,0.017,63363.4,0.582,63365.19,0.018,63367.7,0.079,63367.71,0.158,63367.73,0.042,63368.98,0.008,63368.99,0.173,63370.87,0.1
0,1618445047287,1618445047362,63372.46,2.787,63372.29,0.848,63371.88,0.361,63371.41,1.547,63370.83,2.5,63369.35,0.264,63368.22,0.23,63368.08,0.236,63368.06,0.197,63368.0,0.3,63372.47,0.161,63374.35,0.06,63376.08,0.179,63380.73,0.002,63381.56,0.003,63381.6,0.079,63381.61,0.158,63381.62,0.158,63381.63,0.008,63381.64,0.294
0,1618445048298,1618445048380,63369.05,0.071,63369.03,0.08,63367.72,1.001,63367.71,0.08,63367.42,0.08,63366.93,0.032,63366.17,0.052,63365.64,0.039,63365.01,0.017,63364.51,2.47,63369.06,0.08,63372.44,0.115,63372.45,0.062,63372.46,0.02,63372.47,0.24,63372.48,0.469,63374.94,0.032,63375.99,0.057,63376.0,0.3,63376.06,0.032
0,1618445049305,1618445049391,63386.27,0.436,63384.69,1.065,63383.96,0.649,63383.77,0.287,63382.41,0.1,63381.56,0.108,63379.69,0.017,63379.58,0.236,63378.96,2.47,63378.0,0.3,63386.28,0.682,63387.94,0.001,63388.0,0.291,63388.52,0.06,63389.0,0.023,63389.3,0.15,63389.7,0.002,63389.74,0.127,63389.91,0.006,63391.17,0.331
0,1618445050325,1618445050377,63387.99,0.055,63384.04,0.357,63384.03,0.084,63384.02,0.1,63384.01,0.116,63382.08,0.001,63382.0,0.3,63380.98,0.001,63380.26,0.158,63380.02,0.105,63388.0,0.032,63389.0,0.023,63389.7,0.002,63389.74,0.127,63392.59,0.295,63392.6,0.039,63392.63,0.182,63394.0,0.3,63394.8,0.079,63394.81,0.02
0,1618445051344,1618445051427,63370.28,0.5,63368.9,0.895,63366.95,0.038,63362.31,0.194,63362.02,0.07,63361.33,0.03,63359.93,0.078,63359.83,0.2,63359.54,0.991,63359.33,0.039,63370.29,0.708,63370.84,0.249,63371.39,0.026,63373.35,0.017,63375.19,0.108,63375.2,1.035,63375.21,0.006,63376.0,0.3,63376.62,0.002,63377.23,0.042
0,1618445052349,1618445052420,63362.33,0.006,63359.54,0.819,63358.26,2.209,63357.81,0.089,63356.67,0.427,63356.55,0.319,63356.2,0.004,63355.42,0.269,63355.1,0.111,63354.97,0.083,63362.34,0.902,63365.99,0.136,63366.0,0.3,63366.04,0.057,63366.05,0.537,63366.28,0.01,63366.66,0.017,63366.94,0.039,63368.0,0.3,63368.16,0.239
0,1618445053379,1618445053464,63340.19,2.55,63340.02,0.006,63339.13,1.767,63337.36,0.07,63337.35,0.089,63337.17,0.085,63337.0,0.01,63336.87,0.018,63336.0,0.097,63334.03,0.079,63340.2,0.202,63340.38,0.001,63341.4,0.002,63343.99,0.215,63344.72,0.003,63344.8,0.039,63346.38,0.001,63347.0,0.001,63347.8,0.081,63348.05,0.009
0,1618445054394,1618445054468,63340.39,0.884,63340.37,0.12,63339.65,0.042,63339.06,0.017,63338.28,0.079,63338.26,0.158,63337.4,0.342,63337.35,0.089,63337.17,0.085,63337.0,0.135,63345.98,0.001,63345.99,0.08,63346.0,0.433,63346.44,0.06,63348.0,0.3,63349.51,0.025,63350.0,0.3,63350.01,0.012,63351.95,0.03,63351.96,0.079
0,1618445055403,1618445055500,63345.87,0.164,63345.85,0.788,63345.84,0.702,63342.0,0.3,63341.02,1.812,63340.0,0.3,63339.54,0.055,63339.53,0.042,63339.06,0.017,63338.14,0.158,63345.88,0.094,63345.98,0.001,63346.0,0.14,63346.33,0.06,63351.4,0.017,63351.57,0.012,63353.13,0.346,63353.14,0.107,63353.16,0.104,63353.9,0.204
0,1618445056413,1618445056499,63345.87,0.424,63345.85,0.011,63341.59,0.069,63339.54,0.055,63339.53,0.042,63339.06,0.017,63337.48,0.032,63337.47,0.01,63337.35,0.089,63337.17,0.085,63345.88,2.591,63345.91,0.06,63345.92,0.178,63345.98,0.001,63348.0,0.3,63348.61,0.49,63350.0,0.3,63351.4,0.017,63351.57,0.012,63352.0,0.3
0,1618445057420,1618445057507,63340.82,0.016,63337.35,0.089,63337.17,0.085,63337.0,0.01,63336.44,0.077,63336.21,0.051,63336.2,0.15,63336.19,0.535,63336.04,0.158,63336.0,0.092,63340.83,0.213,63340.84,0.061,63344.89,0.316,63344.9,0.237,63344.91,0.12,63344.92,0.028,63344.94,0.104,63345.3,0.032,63345.31,0.018,63345.43,0.001
0,1618445058446,1618445058527,63337.1,0.553,63337.09,0.804,63337.08,0.047,63336.89,0.003,63336.87,0.005,63334.7,0.15,63333.95,0.002,63333.93,0.443,63333.91,0.045,63333.9,0.254,63337.11,0.072,63338.58,0.06,63338.77,0.012,63340.65,0.068,63340.83,0.004,63340.84,0.001,63341.71,0.001,63341.96,0.12,63341.97,0.089,63342.0,0.3
0,1618445059453,1618445059526,63358.99,6.807,63358.58,0.076,63356.92,0.032,63356.91,0.017,63355.93,0.012,63354.99,0.032,63354.98,0.919,63354.68,0.31,63354.63,2.47,63354.59,0.235,63359.0,0.04,63367.74,0.158,63367.75,0.079,63369.0,0.001,63369.13,0.237,63369.29,0.086,63369.91,0.012,63369.96,0.1,63370.0,3.036,63370.78,0.243
0,1618445060459,1618445060534,63356.23,0.265,63356.22,0.002,63356.01,0.227,63356.0,0.2,63355.73,2.67,63354.0,0.3,63352.75,0.018,63352.0,0.3,63351.63,0.1,63351.35,0.077,63359.78,0.01,63360.32,0.047,63360.33,0.021,63364.31,0.729,63364.38,1.643,63364.93,0.012,63365.32,0.204,63366.67,4.339,63366.7,0.204,63366.71,0.132
